GROUP;bdate;year.bdate;city.id;city.title;amount.city;country.id;country.title;deactivated;last_seen.platform;last_seen.time;online;online_app;online_mobile;sex
1;8.kesä;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546107386.0;0;;;1
1;9.12.1988;1988;60.0;Kazan;219;1.0;Russia;;2.0;1546103503.0;0;;;1
1;3.6.1985;1985;60.0;Kazan;219;1.0;Russia;;7.0;1546108017.0;0;;;1
1;24.marras;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546106321.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;7.0;1544543145.0;0;;;2
1;21.syys;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546077649.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;2.0;1545922415.0;0;;;1
1;24.heinä;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546109435.0;0;;;1
1;12.tammi;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546107437.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;4.0;1545893021.0;0;;;2
1;6.2.1987;1987;60.0;Kazan;219;1.0;Russia;;7.0;1546099620.0;0;;;1
1;16.9.1988;1988;60.0;Kazan;219;1.0;Russia;;4.0;1546003413.0;0;;;1
1;17.helmi;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546104354.0;0;;;1
1;27.heinä;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546109301.0;1;;1.0;1
1;28.2.1976;1976;60.0;Kazan;219;1.0;Russia;;2.0;1546107969.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;2.0;1546109462.0;1;3140623;1.0;1
1;3.syys;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546108660.0;0;;;2
1;22.tammi;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546037420.0;0;;;1
1;5.helmi;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546061295.0;0;;;1
1;28.heinä;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546096657.0;0;;;1
1;23.8.1962;1962;60.0;Kazan;219;1.0;Russia;;1.0;1546099751.0;0;;;1
1;17.heinä;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546093663.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;4.0;1546103738.0;0;;;1
1;6.marras;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546109079.0;0;;;1
1;27.3.1988;1988;60.0;Kazan;219;1.0;Russia;;4.0;1546104457.0;0;;;1
1;7.marras;2018;60.0;Kazan;219;1.0;Russia;;1.0;1545972229.0;0;;;1
1;25.touko;2018;60.0;Kazan;219;1.0;Russia;;7.0;1461511568.0;0;;;2
1;5.helmi;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546103007.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;2.0;1534952516.0;0;;;1
1;18.maalis;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546108893.0;0;;;1
1;11.marras;2018;60.0;Kazan;219;2.0;Ukraine;;7.0;1495917210.0;0;;;2
1;;1900;60.0;Kazan;219;1.0;Russia;;7.0;1379968674.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;4.0;1546106087.0;0;;;2
1;29.elo;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546069534.0;0;;;1
1;12.helmi;2018;60.0;Kazan;219;1.0;Russia;;7.0;1454853049.0;0;;;2
1;30.1.1984;1984;60.0;Kazan;219;1.0;Russia;;4.0;1546096709.0;0;;;1
1;10.4.1988;1988;60.0;Kazan;219;1.0;Russia;;4.0;1546108902.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;4.0;1545296278.0;0;;;2
1;5.5.1997;1997;60.0;Kazan;219;1.0;Russia;;1.0;1546106984.0;0;;;2
1;30.5.1996;1996;60.0;Kazan;219;1.0;Russia;;4.0;1546106571.0;0;;;2
1;3.huhti;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546097029.0;0;;;2
1;23.joulu;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546106538.0;0;;;1
1;9.5.1980;1980;60.0;Kazan;219;1.0;Russia;;4.0;1545684504.0;0;;;2
1;6.marras;2018;60.0;Kazan;219;1.0;Russia;;7.0;1358454529.0;0;;;1
1;22.touko;2018;60.0;Kazan;219;1.0;Russia;;7.0;1384119734.0;0;;;2
1;5.maalis;2018;60.0;Kazan;219;1.0;Russia;;1.0;1517306174.0;0;;;1
1;13.heinä;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546109362.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;7.0;1461491862.0;0;;;1
1;10.syys;2018;60.0;Kazan;219;1.0;Russia;;7.0;1536679124.0;0;;;2
1;11.heinä;2018;60.0;Kazan;219;1.0;Russia;;1.0;1546107874.0;0;;;1
1;;1900;60.0;Kazan;219;1.0;Russia;;7.0;1546100178.0;0;;;2
1;6.joulu;2018;60.0;Kazan;219;1.0;Russia;;7.0;1442931251.0;0;;;2
1;15.kesä;2018;60.0;Kazan;219;1.0;Russia;;2.0;1546104787.0;0;;;2
1;29.heinä;2018;60.0;Kazan;219;1.0;Russia;;7.0;1545927136.0;0;;;2
1;14.touko;2018;60.0;Kazan;219;1.0;Russia;;4.0;1546109460.0;0;;;2
